NOMCCPP	LONGITUDX	LATITUDY
PAMPA LIBRE	-77,29003787	-11,52182835
PAMPA LIBRE	-77,29003787	-11,52182835
PAMPA LIBRE	-77,29003787	-11,52182835
PAMPA LIBRE	-77,29003787	-11,52182835
PAMPA LIBRE	-77,29003787	-11,52182835
PAMPA LIBRE	-77,29003787	-11,52182835
PAMPA LIBRE	-77,29003787	-11,52182835
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60548921	-11,10342386
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUACHO	-77,60635262	-11,11360916
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,60261705	-11,10151353
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUALMAY	-77,6046452	-11,10255042
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
HUMAYA	-77,41042823	-11,09563958
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,58989089	-11,08143173
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,59311612	-11,09628261
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
CRUZ BLANCA	-77,58162099	-11,100739
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
MEDIO MUNDO	-77,6563782	-10,92156462
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
ESPERANZA ALTA (LA VIRGEN)	-77,17753717	-11,46110626
CALAHUAYA	-76,41674167	-12,27477167
CALAHUAYA	-76,41674167	-12,27477167
CALAHUAYA	-76,41674167	-12,27477167
CALAHUAYA	-76,41674167	-12,27477167
CALAHUAYA	-76,41674167	-12,27477167
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
CHATACANCHA	-76,42777333	-12,28325333
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
SUNICANCHA	-76,37486241	-12,04739455
TAULE	-77,201205	-10,871975
TAULE	-77,201205	-10,871975
TAULE	-77,201205	-10,871975
TAULE	-77,201205	-10,871975
TAULE	-77,201205	-10,871975
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
SHANQUIJIRCA	-77,19916	-10,84754667
LORETO	-77,41556819	-11,08293023
LORETO	-77,41556819	-11,08293023
LORETO	-77,41556819	-11,08293023
LORETO	-77,41556819	-11,08293023
LORETO	-77,41556819	-11,08293023
SANTA EUSEBIA	-77,38962128	-11,10056911
SANTA EUSEBIA	-77,38962128	-11,10056911
SANTA EUSEBIA	-77,38962128	-11,10056911
SANTA EUSEBIA	-77,38962128	-11,10056911
SANTA EUSEBIA	-77,38962128	-11,10056911
LA SOLEDAD	-77,39450618	-11,09978054
LA SOLEDAD	-77,39450618	-11,09978054
LA SOLEDAD	-77,39450618	-11,09978054
LA SOLEDAD	-77,39450618	-11,09978054
LA SOLEDAD	-77,39450618	-11,09978054
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
CAUJUL	-76,97908251	-10,80527981
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
AQUICHA	-75,86693963	-12,46720482
USHPACANCHA	-75,776315	-12,98151667
USHPACANCHA	-75,776315	-12,98151667
USHPACANCHA	-75,776315	-12,98151667
USHPACANCHA	-75,776315	-12,98151667
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
TAYAMARCA	-75,75351	-12,989205
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,26736663	-3,732177421
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25768365	-3,737955597
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25605267	-3,751068536
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,25350225	-3,753695986
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,2529927	-3,760736309
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
IQUITOS	-73,26214166	-3,759969625
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25930668	-3,721989334
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25355593	-3,721882797
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,25125939	-3,720861131
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,23977474	-3,715728258
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,26332757	-3,725704583
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
PUNCHANA	-73,24795819	-3,718957108
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,26741256	-3,777859784
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
BELEN	-73,27476318	-3,77755527
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28019798	-3,772702414
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,28578133	-3,778284516
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,30673634	-3,798734699
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,3085986	-3,79931831
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
SAN JUAN	-73,30193419	-3,8009441
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,10470194	-5,890354422
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
YURIMAGUAS	-76,12001148	-5,902668475
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
SAN JUAN DE PAMPLONA	-76,25460309	-6,028019946
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
NAUTA	-73,5942461	-4,50568473
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
MAYPUCO	-75,11483078	-4,824417086
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
JENARO HERRERA	-73,67384546	-4,905472742
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,02302902	-7,345308157
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
CONTAMANA	-75,01173352	-7,341536567
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
SAN ANTONIO DE EL ESTRECHO	-72,66356323	-2,442337816
IQUIQUE	-72,98013667	-3,479888333
IQUIQUE	-72,98013667	-3,479888333
IQUIQUE	-72,98013667	-3,479888333
IQUIQUE	-72,98013667	-3,479888333
IQUIQUE	-72,98013667	-3,479888333
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
SANTA TERESA	-73,00557667	-3,487706667
RUMITUNI	-74,43617667	-2,052926667
RUMITUNI	-74,43617667	-2,052926667
RUMITUNI	-74,43617667	-2,052926667
RUMITUNI	-74,43617667	-2,052926667
RUMITUNI	-74,43617667	-2,052926667
PUERTO AURORA	-74,32215833	-2,107161667
PUERTO AURORA	-74,32215833	-2,107161667
PUERTO AURORA	-74,32215833	-2,107161667
PUERTO AURORA	-74,32215833	-2,107161667
PUERTO AURORA	-74,32215833	-2,107161667
NUEVA HOLANDA	-74,38597167	-2,073305
NUEVA HOLANDA	-74,38597167	-2,073305
NUEVA HOLANDA	-74,38597167	-2,073305
NUEVA HOLANDA	-74,38597167	-2,073305
NUEVA HOLANDA	-74,38597167	-2,073305
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
BARRIO FLORIDO	-73,211235	-3,638458334
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
MORALILLO	-73,34036587	-3,915436228
SANTA BARBARA	-73,329072	-3,944115304
SANTA BARBARA	-73,329072	-3,944115304
SANTA BARBARA	-73,329072	-3,944115304
SANTA BARBARA	-73,329072	-3,944115304
SANTA BARBARA	-73,329072	-3,944115304
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
NUEVO HORIZONTE	-73,44562833	-4,071663333
ANGEL CARDENAS	-73,42644667	-4,05018
ANGEL CARDENAS	-73,42644667	-4,05018
ANGEL CARDENAS	-73,42644667	-4,05018
ANGEL CARDENAS	-73,42644667	-4,05018
ANGEL CARDENAS	-73,42644667	-4,05018
TUPAC AMARU	-76,11398167	-5,970755
TUPAC AMARU	-76,11398167	-5,970755
TUPAC AMARU	-76,11398167	-5,970755
TUPAC AMARU	-76,11398167	-5,970755
TUPAC AMARU	-76,11398167	-5,970755
TUPAC AMARU	-76,11398167	-5,970755
TUPAC AMARU	-76,11398167	-5,970755
