AÑO,MES,CONGLOME,VIVIENDA,HOGAR,UBIGEO,DOMINIO,ESTRATO,CODPERSO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,P215,P216,P217,T211,TICUEST01,OCUPAC_R3,OCUPAC_R4,RAMA_R3,RAMA_R4,CODTAREA,CODTIEMPO,FACPOB
2024,06,018743,080,11,160113,7,7,01,20240187430801101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , ,2, , , , , , ,411.605242688399
2024,06,018743,080,11,160113,7,7,02,20240187430801102,2,1,2,1,2, ,2,44, ,1, , , ,2,2,2, , , , ,2, , , , , , ,481.003132571265
2024,06,018743,080,11,160113,7,7,03,20240187430801103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , ,2, , , , , , ,476.330477859188
2024,06,018743,080,11,160113,7,7,04,20240187430801104,3,1,3,1,2, ,1,16, ,6,2,9, ,4,4,4, , , ,9,2, , , , , , ,483.663159002342
2024,06,018743,080,11,160113,7,7,05,20240187430801105,3,1,3,1,2, ,1,12, ,6,2,9, ,5,5,0, , , ,9,2, , , , , , ,500.127526110659
2024,06,018743,080,11,160113,7,7,06,20240187430801106,3,1,3,1,2, ,1,5, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,500.127526110659
2024,06,018743,355,11,160113,7,7,01,20240187433551101,1,1,1,1,2, ,1,51, ,5, , , ,1,1,1, , , , ,2, , , , , , ,411.605242688399
2024,06,018743,355,11,160113,7,7,02,20240187433551102,3,1,3,1,2, ,1,20, ,6, , , ,2,2,2, , , , ,2, , , , , , ,483.663159002342
2024,06,018743,355,11,160113,7,7,03,20240187433551103,3,1,3,1,2, ,1,15, ,6,2,9, ,3,3,3, , , ,9,2, , , , , , ,483.663159002342
2024,06,018743,355,11,160113,7,7,04,20240187433551104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,500.127526110659
2024,06,018743,356,11,160113,7,7,01,20240187433561101,1,1,1,1,2, ,2,46, ,1, , , ,1,1,1, , , , ,2, , , , , , ,370.471450750493
2024,06,018743,356,11,160113,7,7,02,20240187433561102,2,1,2,1,2, ,1,25, ,1, , , ,2,2,2, , , , ,2, , , , , , ,587.239914207317
2024,06,018743,356,11,160113,7,7,03,20240187433561103,3,2,1,1,2, ,2,30, ,5, , , ,3,3,3, , , , ,2, , , , , , ,481.003132571265
2024,06,018743,356,11,160113,7,7,04,20240187433561104,5,2,3,1,2, ,1,5, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,500.127526110659
2024,06,018743,356,11,160113,7,7,05,20240187433561105,10,0,1,2, ,2,1,68, ,5, , , ,0,0,0, , , , ,2, , , , , , ,286.513954259744
2024,06,018743,357,11,160113,7,7,01,20240187433571101,1,1,1,1,2, ,1,47, ,1, , , ,1,1,1, , , , ,2, , , , , , ,411.605242688399
2024,06,018743,357,11,160113,7,7,02,20240187433571102,2,1,2,1,2, ,2,35, ,1, , , ,2,2,2, , , , ,2, , , , , , ,481.003132571265
2024,06,018743,357,11,160113,7,7,03,20240187433571103,3,1,3,1,2, ,2,19, ,6, , , ,3,3,3, , , , ,2, , , , , , ,476.330477859188
2024,06,018743,357,11,160113,7,7,04,20240187433571104,3,1,3,1,2, ,2,10, , ,2,1,7,4,4,0, , , ,1,2,572,5212,5220,4722,1,1,496.481346824259
2024,06,018743,359,11,160113,7,7,01,20240187433591101,1,0,1,1,2, ,1,69, ,5, , , ,1,1,1, , , , ,2, , , , , , ,286.513954259744
2024,06,018743,360,11,160113,7,7,01,20240187433601101,1,1,1,1,2, ,2,69, ,2, , , ,1,1,1, , , , ,2, , , , , , ,274.328060125058
2024,06,018743,360,11,160113,7,7,02,20240187433601102,2,1,2,1,2, ,1,52, ,2, , , ,2,2,2, , , , ,2, , , , , , ,411.605242688399
2024,06,018743,360,11,160113,7,7,03,20240187433601103,3,0,1,1,2, ,1,46, ,5, , , ,3,3,3, , , , ,2, , , , , , ,411.605242688399
2024,06,018760,077,11,160104,7,7,01,20210187600771101,1,1,1,1,2, ,1,63, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,411.605242688399
2024,06,018760,077,11,160104,7,7,02,20210187600771102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,481.003132571265
2024,06,018760,077,11,160104,7,7,03,20210187600771103,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,496.481346824259
2024,06,018760,077,11,160104,7,7,04,20210187600771104,3,1,3,1,2, ,1,5, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,500.127526110659
2024,06,018760,078,11,160104,7,7,01,20210187600781102,1,0,1,1,2, ,2,60, ,3, , , ,1,1,1,1,0, , ,2, , , , , , ,370.471450750493
2024,06,018760,078,11,160104,7,7,02,20210187600781103,3,1,1,1,2, ,1,40, ,5, , , ,2,2,2,2,0, , ,2, , , , , , ,587.239914207317
2024,06,018760,078,11,160104,7,7,03,20210187600781105,5,1,3,1,2, ,2,13, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,496.481346824259
2024,06,018760,078,11,160104,7,7,04,20210187600781104,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018760,078,11,160104,7,7,05,20230187600781104,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018760,078,11,160104,7,7,06,20230187600781105,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018760,079,11,160104,7,7,01,20210187600791101,1,1,1,1,2, ,1,59, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,411.605242688399
2024,06,018760,079,11,160104,7,7,02,20210187600791102,2,1,2,1,2, ,2,51, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,370.471450750493
2024,06,018760,079,11,160104,7,7,03,20210187600791103,3,1,3,1,2, ,1,17, ,6,2,9, ,3,3,3,3,0, ,9,2, , , , , , ,483.663159002342
2024,06,018760,079,11,160104,7,7,04,20210187600791104,3,1,3,1,2, ,1,10, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,500.127526110659
2024,06,018760,079,11,160104,7,7,05,20220187600791105,5,0,1,1,2, ,2,7, , ,2,9, ,5,5,0,5,0, ,9,2, , , , , , ,496.481346824259
2024,06,018760,080,11,160104,7,7,01,20230187600801101,1,0,1,1,2, ,1,60, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,411.605242688399
2024,06,018760,080,11,160104,7,7,02,20210187600801102,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018760,253,11,160104,7,7,01,20210187602531101,1,0,1,1,2, ,1,79, ,4, , , ,1,1,1,1,0, , ,2, , , , , , ,286.513954259744
2024,06,018760,254,11,160104,7,7,01,20210187602541101,1,1,1,1,2, ,1,43, ,2, , , ,1,1,1,1,0, , ,2, , , , , , ,587.239914207317
2024,06,018760,254,11,160104,7,7,02,20210187602541102,2,1,2,1,2, ,2,45, ,2, , , ,2,2,2,2,0, , ,2, , , , , , ,370.471450750493
2024,06,018760,254,11,160104,7,7,03,20210187602541104,3,1,3,1,2, ,1,7, , ,2,9, ,3,3,0,4,0, ,9,2, , , , , , ,500.127526110659
2024,06,018760,254,11,160104,7,7,04,20210187602541103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018760,254,11,160104,7,7,05,20210187602541105,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018775,021,11,160601,7,8,01,20230187750211101,1,1,1,1,2, ,1,75, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,286.513954259744
2024,06,018775,021,11,160601,7,8,02,20230187750211102,2,1,2,1,2, ,2,58, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,370.471450750493
2024,06,018775,021,11,160601,7,8,03,20230187750211103,3,1,3,1,2, ,1,25, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,587.239914207317
2024,06,018775,021,11,160601,7,8,04,20230187750211104,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018775,024,11,160601,7,8,01,20230187750241101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,587.239914207317
2024,06,018775,024,11,160601,7,8,02,20230187750241102,2,1,2,1,2, ,2,48, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,370.471450750493
2024,06,018775,024,11,160601,7,8,03,20230187750241103,3,1,3,1,2, ,2,15, ,6,2,4,7,3,3,3,3,0, ,4,2,971,9211,122,146,1,0,476.330477859188
2024,06,018775,024,11,160601,7,8,04,20230187750241104,3,1,3,1,2, ,1,3, , , , , ,4,4,0,4,0, , ,2, , , , , , ,500.127526110659
2024,06,018775,077,11,160601,7,8,01,20230187750771101,1,1,1,1,2, ,1,33, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,587.239914207317
2024,06,018775,077,11,160601,7,8,02,20230187750771102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,481.003132571265
2024,06,018775,077,11,160601,7,8,03,20230187750771103,3,1,3,1,2, ,2,9, , ,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,496.481346824259
2024,06,018775,077,11,160601,7,8,04,20230187750771104,3,1,3,1,2, ,2,4, , , , , ,4,4,0,4,0, , ,2, , , , , , ,496.481346824259
2024,06,018775,079,11,160601,7,8,01,20230187750791102,1,1,1,1,2, ,1,64, ,1, , , ,1,1,1,2,0, , ,2, , , , , , ,411.605242688399
2024,06,018775,079,11,160601,7,8,02,20230187750791101,2,1,2,1,2, ,2,50, ,1, , , ,2,2,2,1,0, , ,2, , , , , , ,370.471450750493
2024,06,018775,079,11,160601,7,8,03,20230187750791103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3,3,0, , ,2, , , , , , ,476.330477859188
2024,06,018775,079,11,160601,7,8,04,20230187750791105,3,2,2,1,2, ,2,20, ,1, , , ,4,4,4,5,0, , ,2, , , , , , ,476.330477859188
2024,06,018775,079,11,160601,7,8,05,20230187750791104,4,2,1,1,2, ,1,28, ,1, , , ,5,5,5,4,0, , ,2, , , , , , ,587.239914207317
2024,06,018775,079,11,160601,7,8,06,20230187750791106,5,2,3,1,2, ,1,5, , ,2,9, ,6,6,0,6,0, ,9,2, , , , , , ,500.127526110659
2024,06,018775,079,11,160601,7,8,07,20230187750791107,5,2,3,1,2, ,2,1, , , , , ,0,7,0,7,0, , ,2, , , , , , ,496.481346824259
2024,06,018775,080,11,160601,7,8,01,20230187750801101,1,1,1,1,2, ,1,52, ,1, , , ,1,1,1,1,0, , ,2, , , , , , ,411.605242688399
2024,06,018775,080,11,160601,7,8,02,20230187750801102,2,1,2,1,2, ,2,53, ,1, , , ,2,2,2,2,0, , ,2, , , , , , ,370.471450750493
2024,06,018775,080,11,160601,7,8,03,20230187750801103,3,1,3,1,2, ,1,12, ,6,2,9, ,3,3,0,3,0, ,9,2, , , , , , ,500.127526110659
2024,06,018775,080,11,160601,7,8,04,20230187750801104,3,1,3,1,2, ,1,9, , ,2,9, ,4,4,0,4,0, ,9,2, , , , , , ,500.127526110659
2024,06,018786,006,11,170101,7,3,01,20240187860061101,1,1,1,1,2, ,1,41, ,1, , , ,1,1,1, , , , ,2, , , , , , ,682.692478214467
2024,06,018786,006,11,170101,7,3,02,20240187860061102,2,1,2,1,2, ,2,26, ,1, , , ,2,2,2, , , , ,2, , , , , , ,559.187501836037
2024,06,018786,006,11,170101,7,3,03,20240187860061103,3,1,3,1,2, ,1,4, , , , , ,3,3,0, , , , ,2, , , , , , ,581.420458595084
2024,06,018786,006,11,170101,7,3,04,20240187860061104,3,1,3,1,2, ,1,1, , , , , ,0,4,0, , , , ,2, , , , , , ,581.420458595084
2024,06,018786,036,11,170101,7,3,01,20240187860361101,1,1,1,1,2, ,2,38, ,1, , , ,1,1,1, , , , ,2, , , , , , ,559.187501836037
2024,06,018786,036,11,170101,7,3,02,20240187860361102,2,1,2,1,2, ,1,39, ,1, , , ,2,2,2, , , , ,2, , , , , , ,682.692478214467
2024,06,018786,036,11,170101,7,3,03,20240187860361103,3,1,3,1,2, ,2,13, ,6,2,9, ,3,3,0, , , ,9,2, , , , , , ,577.181613256366
2024,06,018786,036,11,170101,7,3,04,20240187860361104,3,1,3,1,2, ,2,9, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,577.181613256366
2024,06,018786,036,11,170101,7,3,05,20240187860361105,3,1,3,1,2, ,2,7, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,577.181613256366
2024,06,018786,036,11,170101,7,3,06,20240187860361106,3,1,3,1,2, ,2,2, , , , , ,0,6,0, , , , ,2, , , , , , ,577.181613256366
2024,06,018786,051,11,170101,7,3,01,20240187860511101,1,0,1,1,2, ,2,58, ,5, , , ,1,1,1, , , , ,2, , , , , , ,430.689513266419
2024,06,018786,051,11,170101,7,3,02,20240187860511102,5,0,1,1,2, ,1,16, ,6,2,9, ,2,2,2, , , ,9,2, , , , , , ,562.279900687705
2024,06,018786,065,11,170101,7,3,01,20240187860651101,1,1,1,1,2, ,2,49, ,5, , , ,1,1,1, , , , ,2, , , , , , ,430.689513266419
2024,06,018786,065,11,170101,7,3,02,20240187860651102,3,1,3,1,2, ,1,20, ,6, , , ,2,2,2, , , , ,2, , , , , , ,562.279900687705
2024,06,018786,082,11,170101,7,3,01,20240187860821101,1,0,1,1,2, ,2,34, ,1, , , ,1,1,1, , , , ,2, , , , , , ,559.187501836037
2024,06,018786,097,11,170101,7,3,01,20240187860971101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, , , , ,2, , , , , , ,682.692478214467
2024,06,018786,097,11,170101,7,3,02,20240187860971102,2,1,2,1,2, ,2,22, ,1, , , ,2,2,2, , , , ,2, , , , , , ,553.755333231601
2024,06,018786,097,11,170101,7,3,03,20240187860971103,3,1,3,1,2, ,2,1, , , , , ,0,3,0, , , , ,2, , , , , , ,577.181613256366
2024,06,018786,097,11,170101,7,3,04,20240187860971104,6,0,1,1,2, ,1,49, ,5, , , ,4,4,4, , , , ,2, , , , , , ,478.509373049542
2024,06,018789,004,11,170101,7,3,01,20240187890041101,1,1,1,1,2, ,2,32, ,5, , , ,1,1,1, , , , ,2, , , , , , ,419.390626377028
2024,06,018789,004,11,170101,7,3,02,20240187890041102,3,1,3,1,2, ,1,10, , ,2,9, ,2,2,0, , , ,9,2, , , , , , ,436.065343946313
2024,06,018789,004,11,170101,7,3,03,20240187890041103,6,2,1,1,2, ,2,59, ,1, , , ,3,3,3, , , , ,2, , , , , , ,323.017134949814
2024,06,018789,004,11,170101,7,3,04,20240187890041104,6,2,2,1,2, ,1,61, ,1, , , ,4,4,4, , , , ,2, , , , , , ,358.882029787157
2024,06,018789,004,11,170101,7,3,05,20240187890041105,7,3,1,1,2, ,2,34, ,5, , , ,5,5,5, , , , ,2, , , , , , ,419.390626377028
2024,06,018789,004,11,170101,7,3,06,20240187890041106,7,3,3,1,2, ,1,9, , ,2,9, ,6,6,0, , , ,9,2, , , , , , ,436.065343946313
2024,06,018789,044,11,170101,7,3,01,20240187890441101,1,0,1,1,2, ,2,62, ,5, , , ,1,1,1, , , , ,2, , , , , , ,323.017134949814
2024,06,018789,044,11,170101,7,3,02,20240187890441102,4,1,1,1,2, ,1,34, ,1, , , ,2,2,2, , , , ,2, , , , , , ,512.01935866085
2024,06,018789,044,11,170101,7,3,03,20240187890441103,3,1,2,1,2, ,2,28, ,1, , , ,3,3,3, , , , ,2, , , , , , ,419.390626377028
2024,06,018789,044,11,170101,7,3,04,20240187890441104,5,1,3,1,2, ,2,9, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,432.886209942275
2024,06,018789,044,11,170101,7,3,05,20240187890441105,5,1,3,1,2, ,1,6, , ,2,9, ,5,5,0, , , ,9,2, , , , , , ,436.065343946313
2024,06,018789,044,11,170101,7,3,06,20240187890441106,5,1,3,1,2, ,1,3, , , , , ,6,6,0, , , , ,2, , , , , , ,436.065343946313
2024,06,018789,044,11,170101,7,3,07,20240187890441107,3,0,1,2, ,2,1,26, ,6, , , ,0,0,0, , , , ,2, , , , , , ,512.01935866085
2024,06,018789,063,11,170101,7,3,01,20240187890631101,1,1,1,1,2, ,2,28, ,5, , , ,1,1,1, , , , ,2, , , , , , ,419.390626377028
2024,06,018789,063,11,170101,7,3,02,20240187890631102,3,1,3,1,2, ,1,12, ,6,2,9, ,2,2,0, , , ,9,2, , , , , , ,436.065343946313
2024,06,018789,063,11,170101,7,3,03,20240187890631103,3,1,3,1,2, ,1,0,4, , , , ,0,3,0, , , , ,2, , , , , , ,436.065343946313
2024,06,018789,082,11,170101,7,3,01,20240187890821101,1,1,1,1,2, ,1,30, ,1, , , ,1,1,1, , , , ,2, , , , , , ,512.01935866085
2024,06,018789,082,11,170101,7,3,02,20240187890821102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, , , , ,2, , , , , , ,419.390626377028
2024,06,018789,082,11,170101,7,3,03,20240187890821103,3,1,3,1,2, ,1,4, , , , , ,3,3,0, , , , ,2, , , , , , ,436.065343946313
2024,06,018789,082,11,170101,7,3,04,20240187890821104,3,1,3,1,2, ,1,7, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,436.065343946313
2024,06,018789,121,11,170101,7,3,01,20240187891211101,1,1,1,1,2, ,2,51, ,3, , , ,1,1,1, , , , ,2, , , , , , ,323.017134949814
2024,06,018789,121,11,170101,7,3,02,20240187891211102,3,1,3,1,2, ,1,31, ,6, , , ,2,2,2, , , , ,2, , , , , , ,512.01935866085
2024,06,018789,121,11,170101,7,3,03,20240187891211103,3,1,3,1,2, ,1,25, ,6, , , ,3,3,3, , , , ,2, , , , , , ,512.01935866085
2024,06,018789,142,11,170101,7,3,01,20240187891421101,1,0,1,1,2, ,2,69, ,3, , , ,1,1,1, , , , ,2, , , , , , ,239.188914121255
2024,06,018789,142,11,170101,7,3,02,20240187891421102,3,0,1,1,2, ,1,35, ,6, , , ,2,2,2, , , , ,2, , , , , , ,512.01935866085
2024,06,018789,199,11,170101,7,3,01,20240187891991101,1,0,1,1,2, ,2,25, ,6, , , ,1,1,1, , , , ,2, , , , , , ,419.390626377028
2024,06,018803,025,11,170101,7,3,01,20240188030251101,1,0,1,1,2, ,2,37, ,6, , , ,1,1,1, , , , ,2, , , , , , ,517.8251261668
2024,06,018803,041,11,170101,7,3,01,20240188030411101,1,1,1,1,2, ,1,23, ,1, , , ,1,1,1, , , , ,2, , , , , , ,520.688784278373
2024,06,018803,041,11,170101,7,3,02,20240188030411102,2,1,2,1,2, ,2,22, ,1, , , ,2,2,2, , , , ,2, , , , , , ,512.794768042351
2024,06,018803,041,11,170101,7,3,03,20240188030411103,3,1,3,1,2, ,2,2, , , , , ,0,3,0, , , , ,2, , , , , , ,534.488236457887
2024,06,018803,073,11,170101,7,3,01,20240188030731101,1,1,1,1,2, ,1,24, ,1, , , ,1,1,1, , , , ,2, , , , , , ,520.688784278373
2024,06,018803,073,11,170101,7,3,02,20240188030731102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2, , , , ,2, , , , , , ,512.794768042351
2024,06,018803,073,11,170101,7,3,03,20240188030731103,3,1,3,1,2, ,1,1, , , , , ,0,3,0, , , , ,2, , , , , , ,538.413539893883
2024,06,018803,088,11,170101,7,3,01,20240188030881101,1,1,1,1,2, ,1,33, ,1, , , ,1,1,1, , , , ,2, , , , , , ,632.194599313824
2024,06,018803,088,11,170101,7,3,02,20240188030881102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2, , , , ,2, , , , , , ,512.794768042351
2024,06,018803,104,11,170101,7,3,01,20240188031041101,1,1,1,1,2, ,2,52, ,5, , , ,1,1,1, , , , ,2, , , , , , ,398.831967477153
2024,06,018803,104,11,170101,7,3,02,20240188031041102,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2, , , , ,2, , , , , , ,512.794768042351
2024,06,018803,104,11,170101,7,3,03,20240188031041103,3,2,1,1,2, ,2,32, ,5, , , ,3,3,3, , , , ,2, , , , , , ,517.8251261668
2024,06,018803,104,11,170101,7,3,04,20240188031041104,5,2,3,1,2, ,1,4, , , , , ,4,4,0, , , , ,2, , , , , , ,538.413539893883
2024,06,018803,104,11,170101,7,3,05,20240188031041105,5,2,3,1,2, ,1,2, , , , , ,0,5,0, , , , ,2, , , , , , ,538.413539893883
2024,06,018814,010,11,170101,7,3,01,20230188140101101,1,1,1,1,2, ,2,23, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,512.794768042351
2024,06,018814,010,11,170101,7,3,02,20230188140101102,3,1,3,1,2, ,2,2, , , , , ,0,2,0,2,0, , ,2, , , , , , ,534.488236457887
2024,06,018814,010,11,170101,7,3,03,20230188140101103,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018814,014,11,170101,7,3,01,20230188140141101,1,1,1,1,2, ,2,25, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,517.8251261668
2024,06,018814,014,11,170101,7,3,02,20230188140141103,3,1,3,1,2, ,2,11, , ,2,9, ,2,2,0,3,0, ,9,2, , , , , , ,534.488236457887
2024,06,018814,014,11,170101,7,3,03,20230188140141104,3,1,3,1,2, ,1,9, , ,2,9, ,3,3,0,4,0, ,9,2, , , , , , ,538.413539893883
2024,06,018814,014,11,170101,7,3,04,20230188140141105,3,1,3,1,2, ,2,1, , , , , ,0,4,0,5,0, , ,2, , , , , , ,534.488236457887
2024,06,018814,014,11,170101,7,3,05,20230188140141102,0, , , , , , , , , , , , , , , , , ,2, ,2, , , , , , , 
2024,06,018814,049,11,170101,7,3,01,20200188140491101,1,1,1,1,2, ,2,58, ,5, , , ,1,1,1,1,0, , ,2, , , , , , ,398.831967477153
2024,06,018814,049,11,170101,7,3,02,20200188140491103,3,1,3,1,2, ,2,20, ,6, , , ,2,2,2,3,0, , ,2, , , , , , ,512.794768042351
2024,06,018814,049,11,170101,7,3,03,20200188140491104,3,1,3,1,2, ,2,17, ,6,2,8, ,3,3,3,4,0, ,8,2, , , , , , ,512.794768042351
2024,06,018814,049,11,170101,7,3,04,20200188140491102,3,2,1,1,2, ,2,24, ,1, , , ,4,4,4,2,0, , ,2, , , , , , ,512.794768042351
2024,06,018814,049,11,170101,7,3,05,20240188140491105,4,2,2,1,2, ,1,24, ,1, , , ,5,5,5, ,1, , ,2, , , , , , ,520.688784278373
2024,06,018822,033,11,170101,7,3,01,20220188220331101,1,1,1,1,2, ,2,23, ,6, , , ,1,1,1,1,0, , ,2, , , , , , ,415.316499923701
2024,06,018822,033,11,170101,7,3,02,20220188220331102,6,1,6,1,2, ,2,56, ,5, , , ,2,2,2,2,0, , ,2, , , , , , ,323.017134949814
2024,06,018822,091,11,170101,7,3,01,20220188220911101,1,0,1,1,2, ,2,78, ,3, , , ,1,1,1,1,0, , ,2, , , , , , ,239.188914121255
2024,06,018822,091,11,170101,7,3,02,20220188220911102,3,0,1,1,2, ,1,58, ,5, , , ,2,2,2,2,0, , ,2, , , , , , ,358.882029787157
2024,06,018843,011,11,170204,7,5,01,20240188430111101,1,1,1,1,2, ,2,34, ,5, , , ,1,1,1, , , , ,2, , , , , , ,559.187501836037
2024,06,018843,011,11,170204,7,5,02,20240188430111102,3,1,3,1,2, ,2,10, , ,2,9, ,2,2,0, , , ,9,2, , , , , , ,577.181613256366
2024,06,018843,011,11,170204,7,5,03,20240188430111103,3,1,3,1,2, ,2,3, , , , , ,3,3,0, , , , ,2, , , , , , ,577.181613256366
2024,06,018843,028,11,170204,7,5,01,20240188430281101,1,1,1,1,2, ,2,39, ,5, , , ,1,1,1, , , , ,2, , , , , , ,559.187501836037
2024,06,018843,028,11,170204,7,5,02,20240188430281102,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2, , , , ,2, , , , , , ,553.755333231601
2024,06,018843,028,11,170204,7,5,03,20240188430281103,3,1,3,1,2, ,2,11, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,577.181613256366
2024,06,018843,046,11,170204,7,5,01,20240188430461101,1,1,1,1,2, ,1,32, ,5, , , ,1,1,1, , , , ,2, , , , , , ,682.692478214467
2024,06,018843,046,11,170204,7,5,02,20240188430461102,3,1,3,1,2, ,2,9, , ,2,9, ,2,2,0, , , ,9,2, , , , , , ,577.181613256366
2024,06,018843,046,11,170204,7,5,03,20240188430461103,3,1,3,1,2, ,1,8, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,581.420458595084
2024,06,018843,062,11,170204,7,5,01,20240188430621101,1,1,1,1,2, ,2,39, ,5, , , ,1,1,1, , , , ,2, , , , , , ,559.187501836037
2024,06,018843,062,11,170204,7,5,02,20240188430621102,3,1,3,1,2, ,1,12, ,6,2,9, ,2,2,0, , , ,9,2, , , , , , ,581.420458595084
2024,06,018843,062,11,170204,7,5,03,20240188430621103,3,1,3,1,2, ,1,1, , , , , ,0,3,0, , , , ,2, , , , , , ,581.420458595084
2024,06,018843,079,11,170204,7,5,01,20240188430791101,1,1,1,1,2, ,2,39, ,1, , , ,1,1,1, , , , ,2, , , , , , ,559.187501836037
2024,06,018843,079,11,170204,7,5,02,20240188430791102,2,1,2,1,2, ,1,41, ,1, , , ,2,2,2, , , , ,2, , , , , , ,682.692478214467
2024,06,018843,079,11,170204,7,5,03,20240188430791103,3,1,3,1,1, ,2,20, ,6, , , ,3,3,3, , , , ,2, , , , , , ,553.755333231601
2024,06,018843,079,11,170204,7,5,04,20240188430791104,3,1,3,1,2, ,1,11, , ,2,9, ,4,4,0, , , ,9,2, , , , , , ,581.420458595084
2024,06,018843,097,11,170204,7,5,01,20240188430971101,1,1,1,1,2, ,1,37, ,2, , , ,1,1,1, , , , ,2, , , , , , ,682.692478214467
2024,06,018843,097,11,170204,7,5,02,20240188430971102,2,1,2,1,2, ,2,27, ,2, , , ,2,2,2, , , , ,2, , , , , , ,559.187501836037
2024,06,018843,097,11,170204,7,5,03,20240188430971103,3,1,3,1,2, ,1,8, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,581.420458595084
2024,06,018870,005,11,170201,7,6,01,20240188700051101,1,0,1,1,2, ,1,60, ,1, , , ,1,1,1, , , , ,2, , , , , , ,201.903825314019
2024,06,018870,013,11,170201,7,6,01,20240188700131101,1,1,1,1,2, ,1,49, ,5, , , ,1,1,1, , , , ,2, , , , , , ,201.903825314019
2024,06,018870,013,11,170201,7,6,02,20240188700131102,3,1,3,1,2, ,1,18, ,6, , , ,2,2,2, , , , ,2, , , , , , ,237.250238427995
2024,06,018870,027,11,170201,7,6,01,20240188700271101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, , , , ,2, , , , , , ,201.903825314019
2024,06,018870,027,11,170201,7,6,02,20240188700271102,2,1,2,1,2, ,2,49, ,1, , , ,2,2,2, , , , ,2, , , , , , ,181.726555734823
2024,06,018870,027,11,170201,7,6,03,20240188700271103,3,1,3,1,2, ,1,9, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,245.326468650019
2024,06,018870,035,11,170201,7,6,01,20240188700351101,1,1,1,1,2, ,1,39, ,1, , , ,1,1,1, , , , ,2, , , , , , ,288.05751909553
2024,06,018870,035,11,170201,7,6,02,20240188700351102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, , , , ,2, , , , , , ,235.945421442762
2024,06,018870,035,11,170201,7,6,03,20240188700351103,3,1,3,1,2, ,2,5, , ,2,9, ,3,3,0, , , ,9,2, , , , , , ,243.537916247487
2024,06,018870,035,11,170201,7,6,04,20240188700351104,3,1,3,1,2, ,1,4, , , , , ,4,4,0, , , , ,2, , , , , , ,245.326468650019
